id,cast,crew
495764,"[{'cast_id': 234352, 'name': 'Margot Robbie', 'character': 'Harleen Quinzel / Harley Quinn'}, {'cast_id': 3061, 'name': 'Ewan McGregor', 'character': 'Roman Sionis / Black Mask'}, {'cast_id': 17628, 'name': 'Mary Elizabeth Winstead', 'character': 'Helena Bertinelli / Huntress'}, {'cast_id': 59017, 'name': 'Jurnee Smollett', 'character': 'Dinah Lance / Black Canary'}, {'cast_id': 4810, 'name': 'Rosie Perez', 'character': 'Detective Renee Montoya'}]","[{'crew_id': 1936668, 'name': 'Cathy Yan', 'department': 'Directing', 'job': 'Director'}]"
76757,"[{'cast_id': 38673, 'name': 'Channing Tatum', 'character': 'Caine Wise'}, {'cast_id': 18973, 'name': 'Mila Kunis', 'character': 'Jupiter Jones'}, {'cast_id': 48, 'name': 'Sean Bean', 'character': 'Stinger Apini'}, {'cast_id': 37632, 'name': 'Eddie Redmayne', 'character': 'Balem Abrasax'}, {'cast_id': 230680, 'name': 'Douglas Booth', 'character': 'Titus Abrasax'}]","[{'crew_id': 9339, 'name': 'Lilly Wachowski', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 9340, 'name': 'Lana Wachowski', 'department': 'Directing', 'job': 'Director'}]"
587807,"[{'cast_id': 56734, 'name': 'Chloë Grace Moretz', 'character': 'Kayla Forrester'}, {'cast_id': 454, 'name': 'Michael Peña', 'character': 'Terence Mendoza'}, {'cast_id': 1226277, 'name': 'Colin Jost', 'character': 'Ben'}, {'cast_id': 1091324, 'name': 'Rob Delaney', 'character': 'Henry Dubros'}, {'cast_id': 83586, 'name': 'Ken Jeong', 'character': 'Chef Jackie'}]","[{'crew_id': 20400, 'name': 'Tim Story', 'department': 'Directing', 'job': 'Director'}]"
124905,"[{'cast_id': 27428, 'name': 'Aaron Taylor-Johnson', 'character': 'Ford Brody'}, {'cast_id': 550843, 'name': 'Elizabeth Olsen', 'character': 'Elle Brody'}, {'cast_id': 1137, 'name': 'Juliette Binoche', 'character': 'Sandra Brody'}, {'cast_id': 17419, 'name': 'Bryan Cranston', 'character': 'Joe Brody'}, {'cast_id': 3899, 'name': 'Ken Watanabe', 'character': 'Dr. Ishiro Serizawa'}]","[{'crew_id': 129894, 'name': 'Gareth Edwards', 'department': 'Directing', 'job': 'Director'}]"
62177,"[{'cast_id': 9015, 'name': 'Kelly Macdonald', 'character': 'Merida (voice)'}, {'cast_id': 9188, 'name': 'Billy Connolly', 'character': 'Fergus (voice)'}, {'cast_id': 7056, 'name': 'Emma Thompson', 'character': 'Elinor (voice)'}, {'cast_id': 477, 'name': 'Julie Walters', 'character': 'The Witch (voice)'}, {'cast_id': 1923, 'name': 'Robbie Coltrane', 'character': 'Lord Dingwall (voice)'}]","[{'crew_id': 59803, 'name': 'Brenda Chapman', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 126638, 'name': 'Mark Andrews', 'department': 'Directing', 'job': 'Director'}]"
958196,"[{'cast_id': 5293, 'name': 'Willem Dafoe', 'character': 'Nemo'}, {'cast_id': 1913732, 'name': 'Gene Bervoets', 'character': 'Owner'}, {'cast_id': 1889272, 'name': 'Josia Krug', 'character': 'Jack'}, {'cast_id': 3060960, 'name': 'Eliza Stuyck', 'character': 'Jasmine'}, {'cast_id': 1701193, 'name': 'Andrew Blumenthal', 'character': 'Number 3'}]","[{'crew_id': 1517111, 'name': 'Vasilis Katsoupis', 'department': 'Directing', 'job': 'Director'}]"
85,"[{'cast_id': 3, 'name': 'Harrison Ford', 'character': 'Indiana Jones'}, {'cast_id': 650, 'name': 'Karen Allen', 'character': 'Marion Ravenwood'}, {'cast_id': 652, 'name': 'Paul Freeman', 'character': 'Dr. René Belloq'}, {'cast_id': 655, 'name': 'John Rhys-Davies', 'character': 'Sallah'}, {'cast_id': 653, 'name': 'Ronald Lacey', 'character': 'Major Arnold Toht'}]","[{'crew_id': 488, 'name': 'Steven Spielberg', 'department': 'Directing', 'job': 'Director'}]"
70981,"[{'cast_id': 87722, 'name': 'Noomi Rapace', 'character': 'Dr. Elizabeth Shaw'}, {'cast_id': 17288, 'name': 'Michael Fassbender', 'character': 'David'}, {'cast_id': 130253, 'name': 'Logan Marshall-Green', 'character': 'Charlie Holloway'}, {'cast_id': 6885, 'name': 'Charlize Theron', 'character': 'Meredith Vickers'}, {'cast_id': 17605, 'name': 'Idris Elba', 'character': 'Janek'}]","[{'crew_id': 578, 'name': 'Ridley Scott', 'department': 'Directing', 'job': 'Director'}]"
20352,"[{'cast_id': 4495, 'name': 'Steve Carell', 'character': 'Gru (voice)'}, {'cast_id': 17743, 'name': 'Miranda Cosgrove', 'character': 'Margo (voice)'}, {'cast_id': 124750, 'name': 'Dana Gaier', 'character': 'Edith (voice)'}, {'cast_id': 122851, 'name': 'Elsie Fisher', 'character': 'Agnes (voice)'}, {'cast_id': 41088, 'name': 'Jason Segel', 'character': 'Vector (voice)'}]","[{'crew_id': 124747, 'name': 'Pierre Coffin', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 124748, 'name': 'Chris Renaud', 'department': 'Directing', 'job': 'Director'}]"
9732,"[{'cast_id': 4756, 'name': 'Matthew Broderick', 'character': 'Simba (voice)'}, {'cast_id': 9206, 'name': 'Neve Campbell', 'character': 'Kiara (voice)'}, {'cast_id': 61983, 'name': 'Jason Marsden', 'character': 'Kovu (voice)'}, {'cast_id': 78729, 'name': 'Nathan Lane', 'character': 'Timon (voice)'}, {'cast_id': 69415, 'name': 'Ernie Sabella', 'character': 'Pumbaa (voice)'}]","[{'crew_id': 58829, 'name': 'Darrell Rooney', 'department': 'Directing', 'job': 'Director'}]"
881164,"[{'cast_id': 116, 'name': 'Keira Knightley', 'character': 'Loretta McLaughlin'}, {'cast_id': 1308445, 'name': 'Carrie Coon', 'character': 'Jean Cole'}, {'cast_id': 2955, 'name': 'Chris Cooper', 'character': 'Jack Maclaine'}, {'cast_id': 4941, 'name': 'Alessandro Nivola', 'character': 'Detective Conley'}, {'cast_id': 51792, 'name': 'Rory Cochrane', 'character': 'Detective Deline'}]","[{'crew_id': 962936, 'name': 'Matt Ruskin', 'department': 'Directing', 'job': 'Director'}]"
13186,"[{'cast_id': 57514, 'name': 'Erica Leerhsen', 'character': 'Nina Papas'}, {'cast_id': 9290, 'name': 'Henry Rollins', 'character': 'Dale Murphy'}, {'cast_id': 53441, 'name': 'Aleksa Palladino', 'character': 'Mara'}, {'cast_id': 58393, 'name': 'Crystal Lowe', 'character': 'Elena'}, {'cast_id': 84339, 'name': 'Rorelee Tio', 'character': 'Sister'}]","[{'crew_id': 84335, 'name': 'Joe Lynch', 'department': 'Directing', 'job': 'Director'}]"
1366,"[{'cast_id': 16483, 'name': 'Sylvester Stallone', 'character': 'Robert ""Rocky"" Balboa'}, {'cast_id': 3094, 'name': 'Talia Shire', 'character': 'Adrianna ""Adrian"" Pennino'}, {'cast_id': 4521, 'name': 'Burt Young', 'character': 'Paulie Pennino'}, {'cast_id': 1101, 'name': 'Carl Weathers', 'character': 'Apollo Creed'}, {'cast_id': 16523, 'name': 'Burgess Meredith', 'character': 'Mickey Goldmill'}]","[{'crew_id': 16513, 'name': 'John G. Avildsen', 'department': 'Directing', 'job': 'Director'}]"
13811,"[{'cast_id': 2963, 'name': 'Nicolas Cage', 'character': 'John Koestler'}, {'cast_id': 9827, 'name': 'Rose Byrne', 'character': 'Diana Wayland'}, {'cast_id': 77334, 'name': 'Chandler Canterbury', 'character': 'Caleb Koestler'}, {'cast_id': 77335, 'name': 'Ben Mendelsohn', 'character': 'Phil Bergman'}, {'cast_id': 77336, 'name': 'Nadia Townsend', 'character': 'Grace Koestler'}]","[{'crew_id': 21085, 'name': 'Alex Proyas', 'department': 'Directing', 'job': 'Director'}]"
950,"[{'cast_id': 15757, 'name': 'Ray Romano', 'character': 'Manny (voice)'}, {'cast_id': 5723, 'name': 'John Leguizamo', 'character': 'Sid (voice)'}, {'cast_id': 5724, 'name': 'Denis Leary', 'character': 'Diego (voice)'}, {'cast_id': 15758, 'name': 'Queen Latifah', 'character': 'Ellie (voice)'}, {'cast_id': 57599, 'name': 'Seann William Scott', 'character': 'Crash (voice)'}]","[{'crew_id': 5714, 'name': 'Carlos Saldanha', 'department': 'Directing', 'job': 'Director'}]"
7980,"[{'cast_id': 36592, 'name': 'Saoirse Ronan', 'character': 'Susie Salmon'}, {'cast_id': 13240, 'name': 'Mark Wahlberg', 'character': 'Jack Salmon'}, {'cast_id': 3293, 'name': 'Rachel Weisz', 'character': 'Abigail Salmon'}, {'cast_id': 4038, 'name': 'Susan Sarandon', 'character': 'Grandma Lynn'}, {'cast_id': 2283, 'name': 'Stanley Tucci', 'character': 'George Harvey'}]","[{'crew_id': 108, 'name': 'Peter Jackson', 'department': 'Directing', 'job': 'Director'}]"
632357,"[{'cast_id': 47296, 'name': 'Jeffrey Dean Morgan', 'character': 'Gerry Fenn'}, {'cast_id': 2067034, 'name': 'Cricket Brown', 'character': 'Alice'}, {'cast_id': 6573, 'name': 'William Sadler', 'character': 'Father Hagan'}, {'cast_id': 221944, 'name': 'Katie Aselton', 'character': 'Natalie Gates'}, {'cast_id': 2130, 'name': 'Cary Elwes', 'character': 'Bishop Gyles'}]","[{'crew_id': 80675, 'name': 'Evan Spiliotopoulos', 'department': 'Directing', 'job': 'Director'}]"
270946,"[{'cast_id': 18864, 'name': 'Tom McGrath', 'character': 'Skipper (voice)'}, {'cast_id': 12098, 'name': 'Chris Miller', 'character': 'Kowalski (voice)'}, {'cast_id': 12097, 'name': 'Christopher Knights', 'character': 'Private (voice)'}, {'cast_id': 12080, 'name': 'Conrad Vernon', 'character': 'Rico (voice)'}, {'cast_id': 6949, 'name': 'John Malkovich', 'character': 'Dave (voice)'}]","[{'crew_id': 18863, 'name': 'Eric Darnell', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 44114, 'name': 'Simon J. Smith', 'department': 'Directing', 'job': 'Director'}]"
521029,"[{'cast_id': 21657, 'name': 'Vera Farmiga', 'character': 'Lorraine Warren'}, {'cast_id': 17178, 'name': 'Patrick Wilson', 'character': 'Ed Warren'}, {'cast_id': 1172108, 'name': 'Mckenna Grace', 'character': 'Judy Warren'}, {'cast_id': 1597855, 'name': 'Madison Iseman', 'character': 'Mary Ellen'}, {'cast_id': 1411601, 'name': 'Katie Sarife', 'character': 'Daniela Rios'}]","[{'crew_id': 1338249, 'name': 'Gary Dauberman', 'department': 'Directing', 'job': 'Director'}]"
424,"[{'cast_id': 3896, 'name': 'Liam Neeson', 'character': 'Oskar Schindler'}, {'cast_id': 2282, 'name': 'Ben Kingsley', 'character': 'Itzhak Stern'}, {'cast_id': 5469, 'name': 'Ralph Fiennes', 'character': 'Amon Goeth'}, {'cast_id': 6692, 'name': 'Caroline Goodall', 'character': 'Emilie Schindler'}, {'cast_id': 6693, 'name': 'Jonathan Sagall', 'character': 'Poldek Pfefferberg'}]","[{'crew_id': 488, 'name': 'Steven Spielberg', 'department': 'Directing', 'job': 'Director'}]"
22881,"[{'cast_id': 18277, 'name': 'Sandra Bullock', 'character': 'Leigh Anne Tuohy'}, {'cast_id': 74428, 'name': 'Tim McGraw', 'character': 'Sean Tuohy'}, {'cast_id': 112560, 'name': 'Quinton Aaron', 'character': 'Michael Oher'}, {'cast_id': 66658, 'name': 'Jae Head', 'character': 'S.J. Tuohy'}, {'cast_id': 112561, 'name': 'Lily Collins', 'character': 'Collins Tuohy'}]","[{'crew_id': 54040, 'name': 'John Lee Hancock', 'department': 'Directing', 'job': 'Director'}]"
8681,"[{'cast_id': 3896, 'name': 'Liam Neeson', 'character': 'Bryan Mills'}, {'cast_id': 11825, 'name': 'Maggie Grace', 'character': 'Kim Mills'}, {'cast_id': 2221, 'name': 'Leland Orser', 'character': 'Sam Gilroy'}, {'cast_id': 10696, 'name': 'Famke Janssen', 'character': 'Lenore St John'}, {'cast_id': 9629, 'name': 'Jon Gries', 'character': 'Mark Casey'}]","[{'crew_id': 35453, 'name': 'Pierre Morel', 'department': 'Directing', 'job': 'Director'}]"
98,"[{'cast_id': 934, 'name': 'Russell Crowe', 'character': 'Maximus Meridius'}, {'cast_id': 73421, 'name': 'Joaquin Phoenix', 'character': 'Emperor Commodus'}, {'cast_id': 935, 'name': 'Connie Nielsen', 'character': 'Lucilla'}, {'cast_id': 936, 'name': 'Oliver Reed', 'character': 'Proximo'}, {'cast_id': 194, 'name': 'Richard Harris', 'character': 'Marcus Aurelius'}]","[{'crew_id': 578, 'name': 'Ridley Scott', 'department': 'Directing', 'job': 'Director'}]"
9487,"[{'cast_id': 21290, 'name': 'Dave Foley', 'character': 'Flik (voice)'}, {'cast_id': 1979, 'name': 'Kevin Spacey', 'character': 'Hopper (voice)'}, {'cast_id': 15886, 'name': 'Julia Louis-Dreyfus', 'character': 'Atta (voice)'}, {'cast_id': 17265, 'name': 'Hayden Panettiere', 'character': 'Dot (voice)'}, {'cast_id': 89784, 'name': 'Phyllis Diller', 'character': 'Queen (voice)'}]","[{'crew_id': 7879, 'name': 'John Lasseter', 'department': 'Directing', 'job': 'Director'}]"
78,"[{'cast_id': 3, 'name': 'Harrison Ford', 'character': 'Rick Deckard'}, {'cast_id': 585, 'name': 'Rutger Hauer', 'character': 'Roy Batty'}, {'cast_id': 586, 'name': 'Sean Young', 'character': 'Rachael'}, {'cast_id': 587, 'name': 'Edward James Olmos', 'character': 'Gaff'}, {'cast_id': 588, 'name': 'M. Emmet Walsh', 'character': 'Bryant'}]","[{'crew_id': 578, 'name': 'Ridley Scott', 'department': 'Directing', 'job': 'Director'}]"
679,"[{'cast_id': 10205, 'name': 'Sigourney Weaver', 'character': 'Lt. Ellen Louise Ripley'}, {'cast_id': 2712, 'name': 'Michael Biehn', 'character': 'Cpl. Dwayne Hicks'}, {'cast_id': 2714, 'name': 'Lance Henriksen', 'character': 'Lance Bishop'}, {'cast_id': 2053, 'name': 'Bill Paxton', 'character': 'Pvt. William L. Hudson'}, {'cast_id': 3981, 'name': 'Jenette Goldstein', 'character': 'Pvt. Jenette Vasquez'}]","[{'crew_id': 2710, 'name': 'James Cameron', 'department': 'Directing', 'job': 'Director'}]"
928015,"[{'cast_id': 11086, 'name': 'Michael Ironside', 'character': 'Dr. Jack Seward'}, {'cast_id': 1648814, 'name': 'Jake Herbert', 'character': 'Count Dracula'}, {'cast_id': 3386521, 'name': 'Christine Prouty', 'character': 'Amelia Van Helsing'}, {'cast_id': 3386522, 'name': 'India Davies', 'character': 'Mina Murray'}, {'cast_id': 3386524, 'name': 'Ryan Woodcock', 'character': 'Jonathan Harker'}]","[{'crew_id': 1097187, 'name': 'Maximilian Elfeldt', 'department': 'Directing', 'job': 'Director'}]"
335795,"[{'cast_id': 3302924, 'name': 'Miia Harris', 'character': 'Clawdeen Wolf'}, {'cast_id': 1630438, 'name': 'Ceci Balagot', 'character': 'Frankie Stein'}, {'cast_id': 2437835, 'name': 'Nayah Damasen', 'character': 'Draculaura'}, {'cast_id': 2209302, 'name': 'Case Walker', 'character': 'Deuce Gorgon'}, {'cast_id': 2588282, 'name': 'Kyle Selig', 'character': 'Mr. Komos'}]","[{'crew_id': 1213162, 'name': 'Todd Holland', 'department': 'Directing', 'job': 'Director'}]"
577922,"[{'cast_id': 1117313, 'name': 'John David Washington', 'character': 'The Protagonist'}, {'cast_id': 11288, 'name': 'Robert Pattinson', 'character': 'Neil'}, {'cast_id': 1133349, 'name': 'Elizabeth Debicki', 'character': 'Kat'}, {'cast_id': 11181, 'name': 'Kenneth Branagh', 'character': 'Andrei Sator'}, {'cast_id': 78921, 'name': 'Dimple Kapadia', 'character': 'Priya'}]","[{'crew_id': 525, 'name': 'Christopher Nolan', 'department': 'Directing', 'job': 'Director'}]"
366672,"[{'cast_id': 39995, 'name': 'Michael Cera', 'character': 'Hank (voice)'}, {'cast_id': 2231, 'name': 'Samuel L. Jackson', 'character': 'Jimbo (voice)'}, {'cast_id': 17835, 'name': 'Ricky Gervais', 'character': 'Ika Chu (voice)'}, {'cast_id': 2897837, 'name': 'Kylie Kuioka', 'character': 'Emiko (voice)'}, {'cast_id': 14639, 'name': 'Mel Brooks', 'character': 'Shogun (voice)'}]","[{'crew_id': 18898, 'name': 'Rob Minkoff', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 173394, 'name': 'Chris Bailey', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1535020, 'name': 'Mark Koetsier', 'department': 'Directing', 'job': 'Director'}]"
417859,"[{'cast_id': 3131, 'name': 'Antonio Banderas', 'character': 'Puss in Boots (voice)'}, {'cast_id': 3136, 'name': 'Salma Hayek', 'character': 'Kitty Softpaws (voice)'}, {'cast_id': 58225, 'name': 'Zach Galifianakis', 'character': 'Humpty Dumpty (voice)'}, {'cast_id': 879, 'name': 'Billy Bob Thornton', 'character': 'Jack (voice)'}, {'cast_id': 12110, 'name': 'Amy Sedaris', 'character': 'Jill (voice)'}]","[{'crew_id': 12098, 'name': 'Chris Miller', 'department': 'Directing', 'job': 'Director'}]"
546554,"[{'cast_id': 8784, 'name': 'Daniel Craig', 'character': 'Benoit Blanc'}, {'cast_id': 16828, 'name': 'Chris Evans', 'character': 'Ransom Drysdale'}, {'cast_id': 224513, 'name': 'Ana de Armas', 'character': 'Marta Cabrera'}, {'cast_id': 8944, 'name': 'Jamie Lee Curtis', 'character': 'Linda Drysdale'}, {'cast_id': 335, 'name': 'Michael Shannon', 'character': 'Walt Thrombey'}]","[{'crew_id': 67367, 'name': 'Rian Johnson', 'department': 'Directing', 'job': 'Director'}]"
9023,"[{'cast_id': 1892, 'name': 'Matt Damon', 'character': 'Spirit (voice)'}, {'cast_id': 2505, 'name': 'James Cromwell', 'character': 'The Colonel (voice)'}, {'cast_id': 16119, 'name': 'Charles Napier', 'character': 'Roy (voice)'}, {'cast_id': 214516, 'name': 'Robert Cait', 'character': 'Jake (voice)'}, {'cast_id': 80416, 'name': 'Richard McGonagle', 'character': 'Bill (voice)'}]","[{'crew_id': 12079, 'name': 'Kelly Asbury', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 56660, 'name': 'Lorna Cook', 'department': 'Directing', 'job': 'Director'}]"
1086340,"[{'cast_id': 1470911, 'name': 'Jamie Demetriou', 'character': 'Various'}, {'cast_id': 2540694, 'name': 'Emma Sidi', 'character': 'Faye'}, {'cast_id': 2692779, 'name': 'Christopher Jeffers', 'character': 'Vin'}, {'cast_id': 62975, 'name': 'Katy Wix', 'character': 'Bav Davison'}, {'cast_id': 1648728, 'name': 'Sian Clifford', 'character': 'Nafaf'}]","[{'crew_id': 1695624, 'name': 'Andrew Gaynord', 'department': 'Directing', 'job': 'Director'}]"
10402,"[{'cast_id': 60949, 'name': 'Rob Schneider', 'character': 'Deuce Bigalow'}, {'cast_id': 4520, 'name': 'William Forsythe', 'character': 'Det. Chuck Fowler'}, {'cast_id': 62842, 'name': 'Eddie Griffin', 'character': 'Tiberius Jefferson ""T.J."" Hicks'}, {'cast_id': 33432, 'name': 'Arija Bareikis', 'character': 'Kate'}, {'cast_id': 18041, 'name': 'Oded Fehr', 'character': 'Antoine Laconte'}]","[{'crew_id': 64151, 'name': 'Mike Mitchell', 'department': 'Directing', 'job': 'Director'}]"
68718,"[{'cast_id': 134, 'name': 'Jamie Foxx', 'character': 'Django Freeman'}, {'cast_id': 27319, 'name': 'Christoph Waltz', 'character': 'Dr. King Schultz'}, {'cast_id': 6193, 'name': 'Leonardo DiCaprio', 'character': 'Calvin J. Candie'}, {'cast_id': 11703, 'name': 'Kerry Washington', 'character': 'Broomhilda von Shaft'}, {'cast_id': 2231, 'name': 'Samuel L. Jackson', 'character': 'Stephen'}]","[{'crew_id': 138, 'name': 'Quentin Tarantino', 'department': 'Directing', 'job': 'Director'}]"
1127846,"[{'cast_id': 7404, 'name': 'Sarah Silverman', 'character': 'Self'}, {'cast_id': 4084116, 'name': 'Grace Mathien', 'character': 'Self'}, {'cast_id': 4084125, 'name': ""Colleen O'Hara"", 'character': 'Self'}, {'cast_id': 4084117, 'name': 'Jacob Spitzer', 'character': 'Self'}, {'cast_id': 14639, 'name': 'Mel Brooks', 'character': 'Announcer (voice)'}]","[{'crew_id': 212431, 'name': 'Jonathan Krisel', 'department': 'Directing', 'job': 'Director'}]"
490132,"[{'cast_id': 110, 'name': 'Viggo Mortensen', 'character': 'Tony Lip'}, {'cast_id': 932967, 'name': 'Mahershala Ali', 'character': 'Dr. Don Shirley'}, {'cast_id': 1817, 'name': 'Linda Cardellini', 'character': 'Dolores'}, {'cast_id': 299743, 'name': 'Sebastian Maniscalco', 'character': 'Johnny Venere'}, {'cast_id': 1613744, 'name': 'Dimiter D. Marinov', 'character': 'Oleg'}]","[{'crew_id': 7396, 'name': 'Peter Farrelly', 'department': 'Directing', 'job': 'Director'}]"
12230,"[{'cast_id': 8229, 'name': 'Rod Taylor', 'character': 'Pongo (voice)'}, {'cast_id': 22602, 'name': ""J. Pat O'Malley"", 'character': 'Colonel / Jasper (voice)'}, {'cast_id': 71779, 'name': 'Betty Lou Gerson', 'character': 'Cruella De Vil / Miss Birdwell (voice)'}, {'cast_id': 71780, 'name': 'Martha Wentworth', 'character': 'Nanny / Queenie / Lucy (voice)'}, {'cast_id': 71781, 'name': 'Ben Wright', 'character': 'Roger (voice)'}]","[{'crew_id': 11429, 'name': 'Hamilton Luske', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 57314, 'name': 'Wolfgang Reitherman', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 64864, 'name': 'Clyde Geronimi', 'department': 'Directing', 'job': 'Director'}]"
466272,"[{'cast_id': 6193, 'name': 'Leonardo DiCaprio', 'character': 'Rick Dalton'}, {'cast_id': 287, 'name': 'Brad Pitt', 'character': 'Cliff Booth'}, {'cast_id': 234352, 'name': 'Margot Robbie', 'character': 'Sharon Tate'}, {'cast_id': 46593, 'name': 'Emile Hirsch', 'character': 'Jay Sebring'}, {'cast_id': 1392137, 'name': 'Margaret Qualley', 'character': ""'Pussycat'""}]","[{'crew_id': 138, 'name': 'Quentin Tarantino', 'department': 'Directing', 'job': 'Director'}]"
482321,"[{'cast_id': 58225, 'name': 'Zach Galifianakis', 'character': 'Ron (voice)'}, {'cast_id': 1774679, 'name': 'Jack Dylan Grazer', 'character': 'Barney (voice)'}, {'cast_id': 27105, 'name': 'Ed Helms', 'character': 'Graham (voice)'}, {'cast_id': 39187, 'name': 'Olivia Colman', 'character': 'Donka (voice)'}, {'cast_id': 1029934, 'name': 'Justice Smith', 'character': 'Marc (voice)'}]","[{'crew_id': 208113, 'name': 'Sarah Smith', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1454692, 'name': 'Jean-Philippe Vine', 'department': 'Directing', 'job': 'Director'}]"
25565,"[{'cast_id': 19540, 'name': 'Peter Cullen', 'character': 'Optimus Prime'}, {'cast_id': 15831, 'name': 'Frank Welker', 'character': 'Megatron'}, {'cast_id': 19541, 'name': 'Mark Ryan', 'character': 'Bumblebee'}, {'cast_id': 240741, 'name': 'Patrick Hallahan', 'character': 'Starscream'}, {'cast_id': 146391, 'name': 'Brian Stepanek', 'character': 'Blackout / Agent Simmons'}]","[{'crew_id': 1252425, 'name': 'Harold Hayes Jr.', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 3621869, 'name': 'Craig Phillips', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 3621870, 'name': 'Michael White Jr.', 'department': 'Directing', 'job': 'Director'}]"
140607,"[{'cast_id': 3, 'name': 'Harrison Ford', 'character': 'Han Solo'}, {'cast_id': 2, 'name': 'Mark Hamill', 'character': 'Luke Skywalker'}, {'cast_id': 4, 'name': 'Carrie Fisher', 'character': 'General Leia Organa'}, {'cast_id': 1023139, 'name': 'Adam Driver', 'character': 'Kylo Ren / Ben Solo'}, {'cast_id': 1315036, 'name': 'Daisy Ridley', 'character': 'Rey'}]","[{'crew_id': 15344, 'name': 'J.J. Abrams', 'department': 'Directing', 'job': 'Director'}]"
505026,"[{'cast_id': 11181, 'name': 'Kenneth Branagh', 'character': 'Hercule Poirot'}, {'cast_id': 90633, 'name': 'Gal Gadot', 'character': 'Linnet Ridgeway'}, {'cast_id': 53807, 'name': 'Armie Hammer', 'character': 'Simon Doyle'}, {'cast_id': 2201315, 'name': 'Emma Mackey', 'character': 'Jacqueline de Bellefort'}, {'cast_id': 1364004, 'name': 'Tom Bateman', 'character': 'Bouc'}]","[{'crew_id': 11181, 'name': 'Kenneth Branagh', 'department': 'Directing', 'job': 'Director'}]"
311324,"[{'cast_id': 1892, 'name': 'Matt Damon', 'character': 'William Garin'}, {'cast_id': 1151657, 'name': 'Jing Tian', 'character': 'General Lin Mei'}, {'cast_id': 5293, 'name': 'Willem Dafoe', 'character': 'Ballard'}, {'cast_id': 25246, 'name': 'Andy Lau', 'character': 'Wang Junshi'}, {'cast_id': 1253360, 'name': 'Pedro Pascal', 'character': 'Pero Tovar'}]","[{'crew_id': 607, 'name': 'Zhang Yimou', 'department': 'Directing', 'job': 'Director'}]"
11509,"[{'cast_id': 8945, 'name': 'Kevin Kline', 'character': 'Paden'}, {'cast_id': 349, 'name': 'Scott Glenn', 'character': 'Emmett'}, {'cast_id': 2047, 'name': 'Danny Glover', 'character': ""Malachi 'Mal' Johnson""}, {'cast_id': 1269, 'name': 'Kevin Costner', 'character': 'Jake'}, {'cast_id': 6197, 'name': 'Brian Dennehy', 'character': 'Cobb'}]","[{'crew_id': 8844, 'name': 'Lawrence Kasdan', 'department': 'Directing', 'job': 'Director'}]"
7555,"[{'cast_id': 16483, 'name': 'Sylvester Stallone', 'character': 'John Rambo'}, {'cast_id': 35551, 'name': 'Julie Benz', 'character': 'Sarah'}, {'cast_id': 12793, 'name': 'Matthew Marsden', 'character': 'School Boy'}, {'cast_id': 95047, 'name': 'Graham McTavish', 'character': 'Lewis'}, {'cast_id': 52946, 'name': 'Reynaldo Gallegos', 'character': 'Diaz'}]","[{'crew_id': 16483, 'name': 'Sylvester Stallone', 'department': 'Directing', 'job': 'Director'}]"
105864,"[{'cast_id': 3910, 'name': 'Frances McDormand', 'character': 'Momma (voice)'}, {'cast_id': 963134, 'name': 'Raymond Ochoa', 'character': 'Arlo (voice)'}, {'cast_id': 2954, 'name': 'Jeffrey Wright', 'character': 'Poppa (voice)'}, {'cast_id': 18324, 'name': 'Steve Zahn', 'character': 'Thunderclap (voice)'}, {'cast_id': 16431, 'name': 'Sam Elliott', 'character': 'Butch (voice)'}]","[{'crew_id': 21198, 'name': 'Peter Sohn', 'department': 'Directing', 'job': 'Director'}]"
4257,"[{'cast_id': 1772, 'name': 'Anna Faris', 'character': 'Cindy'}, {'cast_id': 35705, 'name': 'Regina Hall', 'character': 'Brenda'}, {'cast_id': 14886, 'name': 'Craig Bierko', 'character': 'Tom Ryan'}, {'cast_id': 8984, 'name': 'Bill Pullman', 'character': 'Henry Hale'}, {'cast_id': 18471, 'name': 'Anthony Anderson', 'character': 'Mahalik'}]","[{'crew_id': 12987, 'name': 'David Zucker', 'department': 'Directing', 'job': 'Director'}]"
198184,"[{'cast_id': 82191, 'name': 'Sharlto Copley', 'character': 'Chappie'}, {'cast_id': 76788, 'name': 'Dev Patel', 'character': 'Deon Wilson'}, {'cast_id': 6968, 'name': 'Hugh Jackman', 'character': 'Vincent Moore'}, {'cast_id': 985041, 'name': 'Ninja', 'character': 'Ninja'}, {'cast_id': 985040, 'name': 'Yo-Landi Visser', 'character': 'Yo-Landi'}]","[{'crew_id': 82194, 'name': 'Neill Blomkamp', 'department': 'Directing', 'job': 'Director'}]"
