id,cast,crew
1700,"[{'cast_id': 3085, 'name': 'James Caan', 'character': 'Paul Sheldon'}, {'cast_id': 8534, 'name': 'Kathy Bates', 'character': 'Annie Wilkes'}, {'cast_id': 5605, 'name': 'Richard Farnsworth', 'character': 'Buster'}, {'cast_id': 36926, 'name': 'Frances Sternhagen', 'character': 'Virginia'}, {'cast_id': 7570, 'name': 'Lauren Bacall', 'character': 'Marcia Sindell'}]","[{'crew_id': 3026, 'name': 'Rob Reiner', 'department': 'Directing', 'job': 'Director'}]"
545611,"[{'cast_id': 1620, 'name': 'Michelle Yeoh', 'character': 'Evelyn Wang'}, {'cast_id': 690, 'name': 'Ke Huy Quan', 'character': 'Waymond Wang'}, {'cast_id': 1381186, 'name': 'Stephanie Hsu', 'character': 'Joy Wang / Jobu Tupaki'}, {'cast_id': 20904, 'name': 'James Hong', 'character': 'Gong Gong'}, {'cast_id': 8944, 'name': 'Jamie Lee Curtis', 'character': 'Deirdre Beaubeirdre'}]","[{'crew_id': 1317730, 'name': 'Daniel Scheinert', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1383612, 'name': 'Daniel Kwan', 'department': 'Directing', 'job': 'Director'}]"
80,"[{'cast_id': 569, 'name': 'Ethan Hawke', 'character': 'Jesse Wallace'}, {'cast_id': 1146, 'name': 'Julie Delpy', 'character': 'Céline'}, {'cast_id': 649, 'name': 'Vernon Dobtcheff', 'character': 'Bookstore Manager'}, {'cast_id': 651, 'name': 'Louise Lemoine Torrès', 'character': 'Journalist #1'}, {'cast_id': 654, 'name': 'Rodolphe Pauly', 'character': 'Journalist #2'}]","[{'crew_id': 564, 'name': 'Richard Linklater', 'department': 'Directing', 'job': 'Director'}]"
396,"[{'cast_id': 3635, 'name': 'Elizabeth Taylor', 'character': 'Martha'}, {'cast_id': 5341, 'name': 'Richard Burton', 'character': 'George'}, {'cast_id': 18364, 'name': 'George Segal', 'character': 'Nick'}, {'cast_id': 18365, 'name': 'Sandy Dennis', 'character': 'Honey'}, {'cast_id': 17672, 'name': 'Agnes Flanagan', 'character': 'Roadhouse Waitress (uncredited)'}]","[{'crew_id': 5342, 'name': 'Mike Nichols', 'department': 'Directing', 'job': 'Director'}]"
929170,"[{'cast_id': 1265629, 'name': 'Angourie Rice', 'character': 'Honor Rose'}, {'cast_id': 1653291, 'name': 'Gaten Matarazzo', 'character': 'Michael Dipnicky'}, {'cast_id': 54691, 'name': 'Christopher Mintz-Plasse', 'character': 'Mr. Calvin'}, {'cast_id': 1378129, 'name': 'Armani Jackson', 'character': 'Travis Biggins'}, {'cast_id': 3390795, 'name': 'Amy Keum', 'character': 'Kennedy Park'}]","[{'crew_id': 2533250, 'name': 'Oran Zegman', 'department': 'Directing', 'job': 'Director'}]"
49026,"[{'cast_id': 3894, 'name': 'Christian Bale', 'character': 'Bruce Wayne / Batman'}, {'cast_id': 3895, 'name': 'Michael Caine', 'character': 'Alfred Pennyworth'}, {'cast_id': 64, 'name': 'Gary Oldman', 'character': 'James Gordon'}, {'cast_id': 1813, 'name': 'Anne Hathaway', 'character': 'Selina Kyle / Catwoman'}, {'cast_id': 2524, 'name': 'Tom Hardy', 'character': 'Bane'}]","[{'crew_id': 525, 'name': 'Christopher Nolan', 'department': 'Directing', 'job': 'Director'}]"
851,"[{'cast_id': 12725, 'name': 'Celia Johnson', 'character': 'Laura Jesson'}, {'cast_id': 12726, 'name': 'Trevor Howard', 'character': 'Dr. Alec Harvey'}, {'cast_id': 12727, 'name': 'Stanley Holloway', 'character': 'Albert Godby'}, {'cast_id': 12728, 'name': 'Joyce Carey', 'character': 'Myrtle Bagot'}, {'cast_id': 12729, 'name': 'Cyril Raymond', 'character': 'Fred Jesson'}]","[{'crew_id': 12238, 'name': 'David Lean', 'department': 'Directing', 'job': 'Director'}]"
428493,"[{'cast_id': 1206334, 'name': ""Josh O'Connor"", 'character': 'Johnny Saxby'}, {'cast_id': 9138, 'name': 'Gemma Jones', 'character': 'Deidre Saxby'}, {'cast_id': 1672241, 'name': 'Alec Secăreanu', 'character': 'Gheorghe Ionescu'}, {'cast_id': 10985, 'name': 'Ian Hart', 'character': 'Martin Saxby'}, {'cast_id': 1413433, 'name': 'Harry Lister Smith', 'character': 'Trainee Auctioneer'}]","[{'crew_id': 192852, 'name': 'Francis Lee', 'department': 'Directing', 'job': 'Director'}]"
1607,"[{'cast_id': 380, 'name': 'Robert De Niro', 'character': 'Lorenzo Anello'}, {'cast_id': 9046, 'name': 'Chazz Palminteri', 'character': 'Sonny LoSpecchio'}, {'cast_id': 17917, 'name': 'Lillo Brancato', 'character': 'Calogero ""C"" Anello (Age 17)'}, {'cast_id': 17918, 'name': 'Francis Capra', 'character': 'Calogero ""C"" Anello (Age 9)'}, {'cast_id': 17919, 'name': 'Taral Hicks', 'character': 'Jane Williams'}]","[{'crew_id': 380, 'name': 'Robert De Niro', 'department': 'Directing', 'job': 'Director'}]"
63193,"[{'cast_id': 222129, 'name': 'James Wolk', 'character': 'Brad Cohen'}, {'cast_id': 4515, 'name': 'Treat Williams', 'character': 'Norman Cohen'}, {'cast_id': 61259, 'name': 'Dominic Scott Kay', 'character': 'Young Brad Cohen'}, {'cast_id': 198927, 'name': 'Sarah Drew', 'character': 'Nancy Lazarus'}, {'cast_id': 18293, 'name': 'Kathleen York', 'character': 'Diane'}]","[{'crew_id': 30477, 'name': 'Peter Werner', 'department': 'Directing', 'job': 'Director'}]"
597316,"[{'cast_id': 67599, 'name': 'Vanessa Hudgens', 'character': 'Sunny Starscout (voice)'}, {'cast_id': 1443708, 'name': 'Kimiko Glenn', 'character': 'Izzy Moonbow (voice)'}, {'cast_id': 11006, 'name': 'James Marsden', 'character': 'Hitch Trailblazer (voice)'}, {'cast_id': 1331457, 'name': 'Sofia Carson', 'character': 'Pipp Petals (voice)'}, {'cast_id': 1700631, 'name': 'Liza Koshy', 'character': 'Zipp Storm (voice)'}]","[{'crew_id': 1116780, 'name': 'José Luis Ucha', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1554996, 'name': 'Mark Fattibene', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1905014, 'name': 'Robert Cullen', 'department': 'Directing', 'job': 'Director'}]"
337960,"[{'cast_id': 1213279, 'name': 'Ryan Corr', 'character': 'Timothy Conigrave'}, {'cast_id': 75178, 'name': 'Craig Stott', 'character': 'John Caleo'}, {'cast_id': 529, 'name': 'Guy Pearce', 'character': 'Dick Conigrave'}, {'cast_id': 235416, 'name': 'Sarah Snook', 'character': 'Pepe Trevor'}, {'cast_id': 57829, 'name': 'Anthony LaPaglia', 'character': 'Bob Caleo'}]","[{'crew_id': 37259, 'name': 'Neil Armfield', 'department': 'Directing', 'job': 'Director'}]"
804095,"[{'cast_id': 1476330, 'name': 'Gabriel LaBelle', 'character': 'Sammy Fabelman'}, {'cast_id': 1812, 'name': 'Michelle Williams', 'character': 'Mitzi Fabelman'}, {'cast_id': 17142, 'name': 'Paul Dano', 'character': 'Burt Fabelman'}, {'cast_id': 19274, 'name': 'Seth Rogen', 'character': 'Benny Loewy'}, {'cast_id': 6167, 'name': 'Judd Hirsch', 'character': 'Uncle Boris Podgorny'}]","[{'crew_id': 488, 'name': 'Steven Spielberg', 'department': 'Directing', 'job': 'Director'}]"
300386,"[{'cast_id': 34947, 'name': 'Kevin Conroy', 'character': 'Batman / Bruce Wayne (voice)'}, {'cast_id': 112043, 'name': 'Susan Eisenberg', 'character': 'Princess Diana (voice)'}, {'cast_id': 59222, 'name': 'George Newbern', 'character': 'Superman / Clark Kent (voice)'}, {'cast_id': 29382, 'name': 'Carl Lumbly', 'character': ""J'onn J'onzz / Martian Manhunter (voice)""}, {'cast_id': 112044, 'name': 'Max Brooks', 'character': 'Howie (voice)'}]","[{'crew_id': 34921, 'name': 'Dan Riba', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 34922, 'name': 'Butch Lukic', 'department': 'Directing', 'job': 'Director'}]"
115,"[{'cast_id': 1229, 'name': 'Jeff Bridges', 'character': ""Jeffrey 'The Dude' Lebowski""}, {'cast_id': 1230, 'name': 'John Goodman', 'character': 'Walter Sobchak'}, {'cast_id': 884, 'name': 'Steve Buscemi', 'character': ""Theodore Donald 'Donny' Kerabatsos""}, {'cast_id': 1231, 'name': 'Julianne Moore', 'character': 'Maude Lebowski'}, {'cast_id': 1232, 'name': 'David Huddleston', 'character': ""Jeffrey 'The Big' Lebowski""}]","[{'crew_id': 1223, 'name': 'Joel Coen', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 1224, 'name': 'Ethan Coen', 'department': 'Directing', 'job': 'Director'}]"
95993,"[{'cast_id': 117368, 'name': 'Michelle Acuna', 'character': 'Alicia / Elodia'}, {'cast_id': 1007550, 'name': 'Monique Deville', 'character': 'Tamara'}, {'cast_id': 1007549, 'name': 'Hanna Lee', 'character': 'Claudia'}, {'cast_id': 1007548, 'name': 'Howard Williams Jr.', 'character': 'Tyson'}, {'cast_id': 131252, 'name': 'Adam Huss', 'character': 'Phillip'}]","[{'crew_id': 115090, 'name': 'James Cotten', 'department': 'Directing', 'job': 'Director'}]"
773,"[{'cast_id': 17141, 'name': 'Greg Kinnear', 'character': 'Richard Hoover'}, {'cast_id': 3051, 'name': 'Toni Collette', 'character': 'Sheryl Hoover'}, {'cast_id': 4495, 'name': 'Steve Carell', 'character': 'Frank Ginsberg'}, {'cast_id': 17142, 'name': 'Paul Dano', 'character': 'Dwayne Hoover'}, {'cast_id': 17140, 'name': 'Abigail Breslin', 'character': 'Olive Hoover'}]","[{'crew_id': 16959, 'name': 'Jonathan Dayton', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 16960, 'name': 'Valerie Faris', 'department': 'Directing', 'job': 'Director'}]"
404,"[{'cast_id': 5605, 'name': 'Richard Farnsworth', 'character': 'Alvin Straight'}, {'cast_id': 5606, 'name': 'Sissy Spacek', 'character': 'Rose Straight'}, {'cast_id': 5048, 'name': 'Harry Dean Stanton', 'character': 'Lyle Straight'}, {'cast_id': 5616, 'name': 'Everett McGill', 'character': 'Tom'}, {'cast_id': 5620, 'name': 'Kevin Farley', 'character': 'Harald Olsen'}]","[{'crew_id': 5602, 'name': 'David Lynch', 'department': 'Directing', 'job': 'Director'}]"
9023,"[{'cast_id': 1892, 'name': 'Matt Damon', 'character': 'Spirit (voice)'}, {'cast_id': 2505, 'name': 'James Cromwell', 'character': 'The Colonel (voice)'}, {'cast_id': 16119, 'name': 'Charles Napier', 'character': 'Roy (voice)'}, {'cast_id': 214516, 'name': 'Robert Cait', 'character': 'Jake (voice)'}, {'cast_id': 80416, 'name': 'Richard McGonagle', 'character': 'Bill (voice)'}]","[{'crew_id': 12079, 'name': 'Kelly Asbury', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 56660, 'name': 'Lorna Cook', 'department': 'Directing', 'job': 'Director'}]"
890601,"[{'cast_id': 9827, 'name': 'Rose Byrne', 'character': 'Narrator (voice)'}]","[{'crew_id': 2380986, 'name': 'Nick Robinson', 'department': 'Directing', 'job': 'Director'}]"
14580,"[{'cast_id': 3381, 'name': 'Glenn Ford', 'character': 'Det. Sgt. Dave Bannion'}, {'cast_id': 77081, 'name': 'Gloria Grahame', 'character': 'Debby Marsh'}, {'cast_id': 96283, 'name': 'Jocelyn Brando', 'character': 'Katie Bannion'}, {'cast_id': 96284, 'name': 'Alexander Scourby', 'character': 'Mike Lagana'}, {'cast_id': 18391, 'name': 'Lee Marvin', 'character': 'Vince Stone'}]","[{'crew_id': 68, 'name': 'Fritz Lang', 'department': 'Directing', 'job': 'Director'}]"
4808,"[{'cast_id': 2638, 'name': 'Cary Grant', 'character': 'Peter Joshua'}, {'cast_id': 1932, 'name': 'Audrey Hepburn', 'character': 'Regina Lampert'}, {'cast_id': 6837, 'name': 'Walter Matthau', 'character': 'Hamilton Bartholemew'}, {'cast_id': 5563, 'name': 'James Coburn', 'character': 'Tex Panthollow'}, {'cast_id': 12950, 'name': 'George Kennedy', 'character': 'Herman Scobie'}]","[{'crew_id': 13284, 'name': 'Stanley Donen', 'department': 'Directing', 'job': 'Director'}]"
759054,"[{'cast_id': 3079302, 'name': 'Uche Agada', 'character': 'Giannis Antetokounmpo'}, {'cast_id': 1030512, 'name': 'Dayo Okeniyi', 'character': 'Charles Antetokounmpo'}, {'cast_id': 1576364, 'name': 'Yetide Badaki', 'character': 'Veronica Antetokounmpo'}, {'cast_id': 3277921, 'name': 'Ral Agada', 'character': 'Thanasis Antetokounmpo'}, {'cast_id': 3277923, 'name': 'Jaden Osimuwa', 'character': 'Kostas Antetokounmpo'}]","[{'crew_id': 37092, 'name': 'Akin Omotoso', 'department': 'Directing', 'job': 'Director'}]"
68,"[{'cast_id': 378, 'name': 'Jonathan Pryce', 'character': 'Sam Lowry'}, {'cast_id': 387, 'name': 'Kim Greist', 'character': 'Jill Layton'}, {'cast_id': 380, 'name': 'Robert De Niro', 'character': ""Archibald 'Harry' Tuttle""}, {'cast_id': 65, 'name': 'Ian Holm', 'character': 'Mr. M. Kurtzmann'}, {'cast_id': 382, 'name': 'Bob Hoskins', 'character': 'Spoor'}]","[{'crew_id': 280, 'name': 'Terry Gilliam', 'department': 'Directing', 'job': 'Director'}]"
14811,"[{'cast_id': 10501, 'name': 'Topol', 'character': 'Tevye'}, {'cast_id': 129550, 'name': 'Norma Crane', 'character': 'Golde'}, {'cast_id': 112253, 'name': 'Leonard Frey', 'character': 'Motel'}, {'cast_id': 129551, 'name': 'Molly Picon', 'character': 'Yente'}, {'cast_id': 1075028, 'name': 'Paul Mann', 'character': 'Lazar Wolf'}]","[{'crew_id': 13563, 'name': 'Norman Jewison', 'department': 'Directing', 'job': 'Director'}]"
9800,"[{'cast_id': 31, 'name': 'Tom Hanks', 'character': 'Andrew Beckett'}, {'cast_id': 5292, 'name': 'Denzel Washington', 'character': 'Joe Miller'}, {'cast_id': 4765, 'name': 'Jason Robards', 'character': 'Charles Wheeler'}, {'cast_id': 2453, 'name': 'Mary Steenburgen', 'character': 'Belinda Conine'}, {'cast_id': 3131, 'name': 'Antonio Banderas', 'character': 'Miguel Alvarez'}]","[{'crew_id': 16294, 'name': 'Jonathan Demme', 'department': 'Directing', 'job': 'Director'}]"
15121,"[{'cast_id': 5823, 'name': 'Julie Andrews', 'character': 'Fräulein Maria'}, {'cast_id': 290, 'name': 'Christopher Plummer', 'character': 'Captain Georg von Trapp'}, {'cast_id': 7331, 'name': 'Eleanor Parker', 'character': 'Baroness Elsa von Schraeder'}, {'cast_id': 29283, 'name': 'Richard Haydn', 'character': 'Max Detweiler'}, {'cast_id': 77895, 'name': 'Peggy Wood', 'character': 'Mother Abbess'}]","[{'crew_id': 1744, 'name': 'Robert Wise', 'department': 'Directing', 'job': 'Director'}]"
29478,"[{'cast_id': 16897, 'name': 'Sidney Poitier', 'character': 'Walter Lee Younger'}, {'cast_id': 103939, 'name': 'Claudia McNeil', 'character': 'Lena Younger'}, {'cast_id': 15532, 'name': 'Ruby Dee', 'character': 'Ruth Younger'}, {'cast_id': 103940, 'name': 'Diana Sands', 'character': 'Beneatha Younger'}, {'cast_id': 95224, 'name': 'Ivan Dixon', 'character': 'Asagai'}]","[{'crew_id': 40549, 'name': 'Daniel Petrie', 'department': 'Directing', 'job': 'Director'}]"
234200,"[{'cast_id': 146750, 'name': 'George MacKay', 'character': 'Joe ""Bromley""'}, {'cast_id': 224167, 'name': 'Ben Schnetzer', 'character': 'Mark Ashton'}, {'cast_id': 1014931, 'name': 'Freddie Fox', 'character': 'Jeff'}, {'cast_id': 2440, 'name': 'Bill Nighy', 'character': 'Cliff'}, {'cast_id': 11356, 'name': 'Imelda Staunton', 'character': 'Hefina'}]","[{'crew_id': 111807, 'name': 'Matthew Warchus', 'department': 'Directing', 'job': 'Director'}]"
556984,"[{'cast_id': 37632, 'name': 'Eddie Redmayne', 'character': 'Tom Hayden'}, {'cast_id': 6730, 'name': 'Sacha Baron Cohen', 'character': 'Abbie Hoffman'}, {'cast_id': 24045, 'name': 'Joseph Gordon-Levitt', 'character': 'Richard Schultz'}, {'cast_id': 2232, 'name': 'Michael Keaton', 'character': 'Ramsey Clark'}, {'cast_id': 8924, 'name': 'Frank Langella', 'character': 'Judge Julius Hoffman'}]","[{'crew_id': 13520, 'name': 'Aaron Sorkin', 'department': 'Directing', 'job': 'Director'}]"
808,"[{'cast_id': 12073, 'name': 'Mike Myers', 'character': 'Shrek / Blind Mouse / Opening Narration (voice)'}, {'cast_id': 776, 'name': 'Eddie Murphy', 'character': 'Donkey (voice)'}, {'cast_id': 6941, 'name': 'Cameron Diaz', 'character': 'Princess Fiona (voice)'}, {'cast_id': 12074, 'name': 'John Lithgow', 'character': 'Lord Farquaad (voice)'}, {'cast_id': 1925, 'name': 'Vincent Cassel', 'character': 'Monsieur Hood (voice)'}]","[{'crew_id': 5524, 'name': 'Andrew Adamson', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 12058, 'name': 'Vicky Jenson', 'department': 'Directing', 'job': 'Director'}]"
272,"[{'cast_id': 3894, 'name': 'Christian Bale', 'character': 'Bruce Wayne / Batman'}, {'cast_id': 3895, 'name': 'Michael Caine', 'character': 'Alfred Pennyworth'}, {'cast_id': 3896, 'name': 'Liam Neeson', 'character': ""Henri Ducard / Ra's al Ghul""}, {'cast_id': 3897, 'name': 'Katie Holmes', 'character': 'Rachel Dawes'}, {'cast_id': 64, 'name': 'Gary Oldman', 'character': 'James Gordon'}]","[{'crew_id': 525, 'name': 'Christopher Nolan', 'department': 'Directing', 'job': 'Director'}]"
891,"[{'cast_id': 4483, 'name': 'Dustin Hoffman', 'character': 'Carl Bernstein'}, {'cast_id': 4135, 'name': 'Robert Redford', 'character': 'Bob Woodward'}, {'cast_id': 5251, 'name': 'Jack Warden', 'character': 'Harry Rosenfeld'}, {'cast_id': 1936, 'name': 'Martin Balsam', 'character': 'Howard Simons'}, {'cast_id': 11066, 'name': 'Hal Holbrook', 'character': 'Deep Throat'}]","[{'crew_id': 6349, 'name': 'Alan J. Pakula', 'department': 'Directing', 'job': 'Director'}]"
13002,"[{'cast_id': 74358, 'name': 'Kelly Sheridan', 'character': 'Genevieve (voice)'}, {'cast_id': 11514, 'name': ""Catherine O'Hara"", 'character': 'Duchess Rowena (voice)'}, {'cast_id': 74367, 'name': 'Christopher Gaze', 'character': 'King Randolph (voice)'}, {'cast_id': 74370, 'name': 'Nicole Oliver', 'character': 'Ashlyn / Twyla (voice)'}, {'cast_id': 293984, 'name': 'Lalainia Lindbjerg', 'character': 'Courtney (voice)'}]","[{'crew_id': 440763, 'name': 'Greg Richardson', 'department': 'Directing', 'job': 'Director'}]"
583083,"[{'cast_id': 125025, 'name': 'Joey King', 'character': 'Elle Evans'}, {'cast_id': 2034418, 'name': 'Jacob Elordi', 'character': 'Noah Flynn'}, {'cast_id': 518627, 'name': 'Joel Courtney', 'character': 'Lee Flynn'}, {'cast_id': 21625, 'name': 'Molly Ringwald', 'character': 'Mrs. Flynn'}, {'cast_id': 2648891, 'name': 'Taylor Zakhar Perez', 'character': 'Marco Peña'}]","[{'crew_id': 1066705, 'name': 'Vince Marcello', 'department': 'Directing', 'job': 'Director'}]"
10020,"[{'cast_id': 62050, 'name': ""Paige O'Hara"", 'character': 'Belle (voice)'}, {'cast_id': 15048, 'name': 'Robby Benson', 'character': 'Beast (voice)'}, {'cast_id': 108055, 'name': 'Richard White', 'character': 'Gaston (voice)'}, {'cast_id': 725, 'name': 'Jerry Orbach', 'character': 'Lumiere (voice)'}, {'cast_id': 28010, 'name': 'David Ogden Stiers', 'character': 'Cogsworth / Narrator (voice)'}]","[{'crew_id': 62047, 'name': 'Gary Trousdale', 'department': 'Directing', 'job': 'Director'}, {'crew_id': 62048, 'name': 'Kirk Wise', 'department': 'Directing', 'job': 'Director'}]"
20544,"[{'cast_id': 4566, 'name': 'Alan Rickman', 'character': 'Dr. Alfred Blalock'}, {'cast_id': 4239, 'name': 'Yasiin Bey', 'character': 'Vivien Thomas'}, {'cast_id': 26467, 'name': 'Kyra Sedgwick', 'character': 'Mary Blalock'}, {'cast_id': 17773, 'name': 'Gabrielle Union', 'character': 'Clara Thomas'}, {'cast_id': 28044, 'name': 'Merritt Wever', 'character': 'Mrs. Saxon'}]","[{'crew_id': 15663, 'name': 'Joseph Sargent', 'department': 'Directing', 'job': 'Director'}]"
637649,"[{'cast_id': 976, 'name': 'Jason Statham', 'character': 'H'}, {'cast_id': 7497, 'name': 'Holt McCallany', 'character': 'Bullet'}, {'cast_id': 2299, 'name': 'Josh Hartnett', 'character': 'Boy Sweat Dave'}, {'cast_id': 928572, 'name': 'Scott Eastwood', 'character': 'Jan'}, {'cast_id': 186396, 'name': ""Darrell D'Silva"", 'character': 'Mike'}]","[{'crew_id': 956, 'name': 'Guy Ritchie', 'department': 'Directing', 'job': 'Director'}]"
76600,"[{'cast_id': 65731, 'name': 'Sam Worthington', 'character': 'Jake Sully'}, {'cast_id': 8691, 'name': 'Zoe Saldaña', 'character': 'Neytiri'}, {'cast_id': 10205, 'name': 'Sigourney Weaver', 'character': 'Kiri / Dr. Grace Augustine'}, {'cast_id': 32747, 'name': 'Stephen Lang', 'character': 'Colonel Miles Quaritch'}, {'cast_id': 204, 'name': 'Kate Winslet', 'character': 'Ronal'}]","[{'crew_id': 2710, 'name': 'James Cameron', 'department': 'Directing', 'job': 'Director'}]"
334,"[{'cast_id': 500, 'name': 'Tom Cruise', 'character': 'Frank T.J. Mackey'}, {'cast_id': 4766, 'name': 'Melora Walters', 'character': 'Claudia Wilson Gator'}, {'cast_id': 4492, 'name': 'Philip Baker Hall', 'character': 'Jimmy Gator'}, {'cast_id': 3905, 'name': 'William H. Macy', 'character': 'Quiz Kid Donnie Smith'}, {'cast_id': 1233, 'name': 'Philip Seymour Hoffman', 'character': 'Phil Parma'}]","[{'crew_id': 4762, 'name': 'Paul Thomas Anderson', 'department': 'Directing', 'job': 'Director'}]"
578,"[{'cast_id': 6355, 'name': 'Roy Scheider', 'character': 'Police Chief Martin Brody'}, {'cast_id': 8606, 'name': 'Robert Shaw', 'character': 'Quint'}, {'cast_id': 3037, 'name': 'Richard Dreyfuss', 'character': 'Matt Hooper'}, {'cast_id': 8608, 'name': 'Murray Hamilton', 'character': 'Mayor Larry Vaughn'}, {'cast_id': 8607, 'name': 'Lorraine Gary', 'character': 'Ellen Brody'}]","[{'crew_id': 488, 'name': 'Steven Spielberg', 'department': 'Directing', 'job': 'Director'}]"
1027014,"[{'cast_id': 484359, 'name': 'Kid Cudi', 'character': 'Jabari (voice)'}, {'cast_id': 1394648, 'name': 'Jessica Williams', 'character': 'Meadow Watson (voice)'}, {'cast_id': 1606394, 'name': 'Laura Harrier', 'character': 'Carmen (voice)'}, {'cast_id': 1361232, 'name': 'Ty Dolla Sign', 'character': 'Ky (voice)'}, {'cast_id': 1190668, 'name': 'Timothée Chalamet', 'character': 'Jimmy (voice)'}]","[{'crew_id': 3326242, 'name': 'Fletcher Moules', 'department': 'Directing', 'job': 'Director'}]"
123025,"[{'cast_id': 27811, 'name': 'Peter Weller', 'character': 'Batman / Bruce Wayne (voice)'}, {'cast_id': 42160, 'name': 'Ariel Winter', 'character': 'Robin / Carrie Kelley (voice)'}, {'cast_id': 56930, 'name': 'David Selby', 'character': 'James Gordon (voice)'}, {'cast_id': 51930, 'name': 'Wade Williams', 'character': 'Harvey Dent / Two-Face (voice)'}, {'cast_id': 21731, 'name': 'Michael McKean', 'character': 'Dr. Bartholomew Wolper (voice)'}]","[{'crew_id': 105643, 'name': 'Jay Oliva', 'department': 'Directing', 'job': 'Director'}]"
672,"[{'cast_id': 10980, 'name': 'Daniel Radcliffe', 'character': 'Harry Potter'}, {'cast_id': 10989, 'name': 'Rupert Grint', 'character': 'Ron Weasley'}, {'cast_id': 10990, 'name': 'Emma Watson', 'character': 'Hermione Granger'}, {'cast_id': 11181, 'name': 'Kenneth Branagh', 'character': 'Gilderoy Lockhart'}, {'cast_id': 8930, 'name': 'John Cleese', 'character': 'Nearly Headless Nick (Sir Nicholas)'}]","[{'crew_id': 10965, 'name': 'Chris Columbus', 'department': 'Directing', 'job': 'Director'}]"
792,"[{'cast_id': 13022, 'name': 'Tom Berenger', 'character': 'Staff Sergeant Bob Barnes'}, {'cast_id': 5293, 'name': 'Willem Dafoe', 'character': 'Sgt. Elias'}, {'cast_id': 6952, 'name': 'Charlie Sheen', 'character': 'Chris'}, {'cast_id': 2178, 'name': 'Forest Whitaker', 'character': 'Big Harold'}, {'cast_id': 11886, 'name': 'Francesco Quinn', 'character': 'Rhah'}]","[{'crew_id': 1152, 'name': 'Oliver Stone', 'department': 'Directing', 'job': 'Director'}]"
382581,"[{'cast_id': 1681142, 'name': 'Larissa Gallagher', 'character': 'Lagoona Blue / Kelpie Blue (voice)'}, {'cast_id': 191855, 'name': 'Kate Higgins', 'character': 'Frankie Stein (voice)'}, {'cast_id': 73016, 'name': 'Debi Derryberry', 'character': 'Draculaura (voice)'}, {'cast_id': 81378, 'name': 'Salli Saffioti', 'character': 'Clawdeen Wolf / Cleo de Nile (voice)'}, {'cast_id': 63333, 'name': 'America Young', 'character': 'Toralei Stripe (voice)'}]","[{'crew_id': 80948, 'name': 'William Lau', 'department': 'Directing', 'job': 'Director'}]"
981,"[{'cast_id': 2638, 'name': 'Cary Grant', 'character': 'C.K. Dexter Haven'}, {'cast_id': 6598, 'name': 'Katharine Hepburn', 'character': 'Tracy Lord'}, {'cast_id': 854, 'name': 'James Stewart', 'character': ""Macaulay 'Mike' Connor""}, {'cast_id': 14683, 'name': 'Ruth Hussey', 'character': ""Elizabeth 'Liz' Imbrie""}, {'cast_id': 102687, 'name': 'John Howard', 'character': 'George Kittredge'}]","[{'crew_id': 14674, 'name': 'George Cukor', 'department': 'Directing', 'job': 'Director'}]"
83666,"[{'cast_id': 929906, 'name': 'Jared Gilman', 'character': 'Sam Shakusky'}, {'cast_id': 929905, 'name': 'Kara Hayward', 'character': 'Suzy Bishop'}, {'cast_id': 62, 'name': 'Bruce Willis', 'character': 'Captain Sharp'}, {'cast_id': 819, 'name': 'Edward Norton', 'character': 'Scout Master Ward'}, {'cast_id': 1532, 'name': 'Bill Murray', 'character': 'Mr. Bishop'}]","[{'crew_id': 5655, 'name': 'Wes Anderson', 'department': 'Directing', 'job': 'Director'}]"
795514,"[{'cast_id': 974169, 'name': 'Jenna Ortega', 'character': 'Vada Cavell'}, {'cast_id': 1483976, 'name': 'Maddie Ziegler', 'character': 'Mia Reed'}, {'cast_id': 1891446, 'name': 'Niles Fitch', 'character': 'Quinton Hasland'}, {'cast_id': 2551675, 'name': 'Will Ropp', 'character': 'Nick Feinstein'}, {'cast_id': 3968040, 'name': 'Lumi Pollack', 'character': 'Amelia Cavell'}]","[{'crew_id': 55615, 'name': 'Megan Park', 'department': 'Directing', 'job': 'Director'}]"
1016084,"[{'cast_id': 449, 'name': 'Jay Baruchel', 'character': 'Mike Lazaridis'}, {'cast_id': 77870, 'name': 'Glenn Howerton', 'character': 'Jim Balsillie'}, {'cast_id': 1144092, 'name': 'Matt Johnson', 'character': 'Doug'}, {'cast_id': 11086, 'name': 'Michael Ironside', 'character': 'Purdy'}, {'cast_id': 10581, 'name': 'Rich Sommer', 'character': 'Paul'}]","[{'crew_id': 1144092, 'name': 'Matt Johnson', 'department': 'Directing', 'job': 'Director'}]"
